testName,specimen,code,name,result,answer,standardSdi,detailSdi,maker,instrument
"-Urobilinogen","CU-25-01","1000000907","황효주내과의원","2+","-/±","","","Abbott","육안판독"
"-Urobilinogen","CU-25-01","1000002571","이준상내과","3+","-/±","","","YD diagnostics","육안판독"
"-Urobilinogen","CU-25-01","100000P079","은평구보건소","1+","-/±","","","Siemens Healthineers","CLINITEK Advantus® Urine Chemistry Analyzer"
"-Urobilinogen","CU-25-02","1000000907","황효주내과의원","2+","-/±","","","Abbott","육안판독"
"-Urobilinogen","CU-25-02","1000003070","의료법인 인산의료재단 자인플러스병원","4+","-/±","","","YD diagnostics","URiSCAN PRO+"
"-Urobilinogen","CU-25-02","1000003248","목화병원","3+","-/±","","","Others","Others"
"-Urobilinogen","CU-25-02","100000P079","은평구보건소","1+","-/±","","","Siemens Healthineers","CLINITEK Advantus® Urine Chemistry Analyzer"
"-Urobilinogen","CU-25-03","1000000150","해군포항병원","1+","2+, 3+, 4+","","","Arkray Inc","Aution max AX-4030"
"-Urobilinogen","CU-25-03","1000000581","인천병무지청","1+","2+, 3+, 4+","","","Arkray Inc","Aution max AX-4030"
"-Urobilinogen","CU-25-03","1000000607","서울지방병무청1","1+","2+, 3+, 4+","","","Arkray Inc","Aution max AX-4030"
"-Urobilinogen","CU-25-03","1000000907","황효주내과의원","1+","2+, 3+, 4+","","","Abbott","육안판독"
"-Urobilinogen","CU-25-03","1000001026","서울지방병무청2","1+","2+, 3+, 4+","","","Arkray Inc","Aution max AX-4030"
"-Urobilinogen","CU-25-03","1000001231","혜화영상의학과","-/±","2+, 3+, 4+","","","YD diagnostics","육안판독"
"-Urobilinogen","CU-25-03","1000001365","송호신 내과 의원","-/±","2+, 3+, 4+","","","㈜디에프아이","디유리더 300"
"-Urobilinogen","CU-25-03","1000001700","편한내과 통증의학과","1+","2+, 3+, 4+","","","Abbott","육안판독"
"-Urobilinogen","CU-25-03","1000001772","서울의원","-/±","2+, 3+, 4+","","","Abbott","UroMeter720 "
"-Urobilinogen","CU-25-03","1000001877","인본병원","1+","2+, 3+, 4+","","","YD diagnostics","Uriscan pro"
"-Urobilinogen","CU-25-03","1000002541","하나병원","1+","2+, 3+, 4+","","","㈜디에프아이","디유리더 R-600S"
"-Urobilinogen","CU-25-03","1000002564","선한빛요양병원","-/±","2+, 3+, 4+","","","YD diagnostics","Uriscan optima"
"-Urobilinogen","CU-25-03","1000002571","이준상내과","-/±","2+, 3+, 4+","","","YD diagnostics","육안판독"
"-Urobilinogen","CU-25-03","1000002696","샘고을요양병원","-/±","2+, 3+, 4+","","","Abbott","UroMeter120 "
"-Urobilinogen","CU-25-03","1000003070","의료법인 인산의료재단 자인플러스병원","-/±","2+, 3+, 4+","","","YD diagnostics","URiSCAN PRO+"
"-Urobilinogen","CU-25-03","1000003248","목화병원","-/±","2+, 3+, 4+","","","Others","Others"
"-Urobilinogen","CU-25-03","1000003585","새사당의원","1+","2+, 3+, 4+","","","YD diagnostics","Uriscan pro"
"Urine sediment","CUI-25-01","1000000045","인천기독병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000112","아산재단보령아산병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000656","은병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000661","윤호21병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000680","청파의료재단 수원중앙병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000723","화성중앙종합병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000885","영채내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000933","광주시엘병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000000955","광주희망병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001020","인천온누리병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001084","비에비스 나무병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001105","굿모닝병원","RBC casts","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001107","대항병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001117","창동제일의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001139","해피뷰병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001208","원광메디칼내과영상의학과","Erythrocyte, dysmorphic","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001260","신호균 모두 드림 내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001275","(의)인봉의료재단 영등포병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001333","HM병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001454","맑은수신경과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001464","광명속편한내과","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001467","의)인당의료재단 부민서울병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001770","씨엔씨푸른병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000001796","하나메디칼의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002093","안산경희재활요양병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002231","미래와 희망 산부인과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002326","행복한병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002478","경동의료재단 효성병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002524","청주프라임병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002606","의료법인 우리아이들의료재단 성북우리아이들병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002769","밝은내일내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002793","화성디에스병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000002859","원광종합병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003013","베데스다병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003029","모커리한방병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003069","해운대내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003146","김포정원내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003160","민내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003180","더나은내과","Erythrocyte, dysmorphic","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003197","홍이내과의원","Uric acid","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003224","청주탑엔도내과","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003232","코젤병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003551","연세세림내과","RBC casts","Calcium oxalate","","","",""
"Urine sediment","CUI-25-01","1000003569","계룡내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-02","1000000061","한전의료재단 한일병원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000129","하나병원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000420","고흥종합병원","Sodium urate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000540","(의)성삼의료재단 미즈메디병원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000622","목포더조은내과의원","Hippuric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000651","광주일곡병원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000754","메디인 병원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000829","성서병원","Hippuric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000908","예산종합병원","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000000976","목포 한사랑병원","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001231","혜화영상의학과","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001234","진의료재단 순천평화병원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001243","이랜드클리닉","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001275","(의)인봉의료재단 영등포병원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001287","지디스내과","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001792","사회복지법인 SRC재활병원","Calcium oxalate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001799","의료법인 원주성모병원 (구 조양병원)","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001893","한일병원","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000001896","하나로의원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002153","든든한병원","Uric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002166","푸르메재단 넥슨어린이재활병원","Cholesterol","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002400","통영고려병원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002478","경동의료재단 효성병원","Calcium oxalate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002541","하나병원","Calcium phosphate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002548","서울우리들내과의원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002647","자연속내과의원","Uric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000002733","신현승내과의원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000003029","모커리한방병원","Calcium oxalate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000003093","정읍한국병원","Amorphous urates/phosphates","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000003551","연세세림내과","Uric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000003555","송파드림재활병원","Uric acid","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-02","1000003619","경기도립정신병원","Calcium carbonate","Ammonium magnesium phosphate (triple phosphate)","","","",""
"Urine sediment","CUI-25-03","1000000045","인천기독병원","Calcium oxalate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000000719","장흥우리병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000000885","영채내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001058","한마음내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001088","목포21세기하나내과","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001208","원광메디칼내과영상의학과","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001275","(의)인봉의료재단 영등포병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001291","굿모닝내과병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001333","HM병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001367","울산제일병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001378","무지개병원","Calcium oxalate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001407","부안혜성병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001673","목포미래병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001826","새로운 내과","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000001845","박근태내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000002093","안산경희재활요양병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000002231","미래와 희망 산부인과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000002578","일산미래내과","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000002647","자연속내과의원","Cystine","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003137","오정본병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003146","김포정원내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003197","홍이내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003232","코젤병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003275","가평의료재단 첨단선병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003550","곡성군립노인전문병원","Hippuric acid","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003551","연세세림내과","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003555","송파드림재활병원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003617","바른메디내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003618","용인삼성내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-03","1000003625","광주웰니스내과의원","Sodium urate","Uric acid","","","",""
"Urine sediment","CUI-25-04","1000000045","인천기독병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000112","아산재단보령아산병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000656","은병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000661","윤호21병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000680","청파의료재단 수원중앙병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000723","화성중앙종합병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000885","영채내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000933","광주시엘병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000000955","광주희망병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001020","인천온누리병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001084","비에비스 나무병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001105","굿모닝병원","RBC casts","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001107","대항병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001117","창동제일의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001139","해피뷰병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001208","원광메디칼내과영상의학과","Erythrocyte, dysmorphic","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001260","신호균 모두 드림 내과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001275","(의)인봉의료재단 영등포병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001333","HM병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001454","맑은수신경과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001464","광명속편한내과","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001467","의)인당의료재단 부민서울병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001770","씨엔씨푸른병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000001796","하나메디칼의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002093","안산경희재활요양병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002231","미래와 희망 산부인과의원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002326","행복한병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002478","경동의료재단 효성병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002524","청주프라임병원","Calcium carbonate","Calcium oxalate","","","",""
"Urine sediment","CUI-25-04","1000002606","의료법인 우리아이들의료재단 성북우리아이들병원","Calcium carbonate","Calcium oxalate","","","",""
"-Protein","CU-25-01","1000000261","세웅병원","1+","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000000756","담양사랑병원","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000000992","한화생명남대문검진센터","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000001095","성심중앙병원","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000001482","분당 자생 한방 병원","3+","-","","","Abbott","UroMeter720 "
"-Protein","CU-25-01","1000001745","예산명지병원","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000002571","이준상내과","3+","-","","","YD diagnostics","육안판독"
"-Protein","CU-25-01","1000002750","김상영내과의원","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","1000002881","서울고든병원","±","-","","","㈜디에프아이","디유리더 720"
"-Protein","CU-25-01","1000002988","정다운병원","±","-","","","㈜디에프아이","디유리더 300"
"-Protein","CU-25-01","1000003248","목화병원","4+","-","","","Others","Others"
"-Protein","CU-25-01","1000003551","연세세림내과","±","-","","","YD diagnostics","Uriscan optima"
"-Protein","CU-25-01","100000P035","서울 중구보건소","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-01","100000P097","금천구보건소","±","-","","","Roche","cobas u 411"
"-Protein","CU-25-02","1000001482","분당 자생 한방 병원","-","2+, 3+, 4+","","","Abbott","UroMeter720 "
"-Protein","CU-25-02","1000002104","든든한병원","±","2+, 3+, 4+","","","Abbott","UroMeter720 "
"-Protein","CU-25-02","1000002702","삼성베스트내과의원","-","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000000446","(의)강릉고려종합병원","1+","2+, 3+, 4+","","","YD diagnostics","Uriscan pro"
"-Protein","CU-25-03","1000000572","(의)동서병원","4+","1+, 2+, 3+","","","㈜디에프아이","디유리더 R-600S"
"-Protein","CU-25-03","1000000648","경기도의료원 수원병원 ","1+","2+, 3+, 4+","","","Beckman Coulter Inc.","iChem Velocity"
"-Protein","CU-25-03","1000000653","(의)용인서울병원","3+","±, 1+, 2+","","","Abbott","UroMeter720 "
"-Protein","CU-25-03","1000000712","세란내과의원","4+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000000738","대한산업보건협회 서울산업보건센터","-","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000000744","대한산업보건협회 울산지역본부","3+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000000750","대한산업보건협회 대전세종지역본부","1+","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000000767","반도정형외과병원","4+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000000807","인구보건복지협회 충북세종지회","1+","2+, 3+, 4+","","","YD diagnostics","육안판독"
"-Protein","CU-25-03","1000000880","인사랑내과영상의학과","4+","1+, 2+, 3+","","","㈜디에프아이","디유리더 R-50"
"-Protein","CU-25-03","1000001064","제천영상의학과의원","1+","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000001101","천안해울병원","4+","1+, 2+, 3+","","","㈜디에프아이","디유리더 R-600S"
"-Protein","CU-25-03","1000001231","혜화영상의학과","-","2+, 3+, 4+","","","YD diagnostics","육안판독"
"-Protein","CU-25-03","1000001266","새서울내과영상의학과의원","3+","±, 1+, 2+","","","Abbott","UroMeter720 "
"-Protein","CU-25-03","1000001271","안용진내과","4+","1+, 2+, 3+","","","㈜디에프아이","유리닥터"
"-Protein","CU-25-03","1000001292","(의)청해의료재단 제일병원","1+","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000001364","천내과의원","1+","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000001546","연세새로운병원","1+","2+, 3+, 4+","","","Siemens Healthineers","CLINITEK Status® Urine Chemistry Analyzer"
"-Protein","CU-25-03","1000001569","박석채내과의원","4+","1+, 2+, 3+","","","㈜디에프아이","디유리더 R-50"
"-Protein","CU-25-03","1000001636","재)한국산업보건환경연구소 부설 해상병원","3+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000001724","정해산업보건연구소중앙의원","3+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000001779","춘천시노인전문병원","4+","±, 1+, 2+","","","Abbott","UroMeter720 "
"-Protein","CU-25-03","1000001780","현대요양병원","1+","2+, 3+, 4+","","","YD diagnostics","Uriscan optima"
"-Protein","CU-25-03","1000001837","김정백 내과","3+","±, 1+, 2+","","","Abbott","육안판독"
"-Protein","CU-25-03","1000001845","박근태내과의원","4+","1+, 2+, 3+","","","㈜디에프아이","유리닥터"
"-Protein","CU-25-03","1000001870","속편한내과 서울한강점","4+","1+, 2+, 3+","","","㈜디에프아이","디유리더 R-50"
"-Protein","CU-25-03","1000001882","메디컬닥터스 속시원내과의원","1+","2+, 3+, 4+","","","Others","육안판독"
"-Protein","CU-25-03","1000002093","안산경희재활요양병원","1+","2+, 3+, 4+","","","Others","Others"
"-Protein","CU-25-03","1000002102","큰사랑 요양병원","1+","2+, 3+, 4+","","","Others","Others"
